
Label=v(2) vs T
LabelX=T
LabelY=v(2)
Data Point Count=3006
T,v(2)
 0.0000000000000000E+000, 0.0000000000000000E+000
 1.0000000000000001E-009, 4.6390737510373150E-004
 2.0000000000000001E-009, 4.7347005656164196E-004
 4.0000000000000002E-009, 4.7738916120534112E-004
 6.4721627151971051E-009, 4.8165259690345662E-004
 1.1416488145591315E-008, 4.9085500378685711E-004
 1.9731117271643255E-008, 5.0547714673211013E-004
 2.9731117271643255E-008, 5.2321499350698407E-004
 3.9731117271643256E-008, 5.4007665282291520E-004
 4.9731117271643252E-008, 5.5699864747349480E-004
 5.9731117271643249E-008, 5.7302506907014154E-004
 6.9731117271643246E-008, 5.8908025497700822E-004
 7.9731117271643243E-008, 6.0422169612956247E-004
 8.9731117271643240E-008, 6.1936175569035255E-004
 9.9731117271643237E-008, 6.3357118880778059E-004
 1.0973111727164323E-007, 6.4775059125598915E-004
 1.1973111727164323E-007, 6.6098384747907148E-004
 1.2973111727164324E-007, 6.7415998818319100E-004
 1.3973111727164325E-007, 6.8637589224693890E-004
 1.4973111727164326E-007, 6.9850922306421157E-004
 1.5973111727164327E-007, 7.0966971901237992E-004
 1.6973111727164328E-007, 7.2072386929881592E-004
 1.7973111727164329E-007, 7.3079413666631433E-004
 1.8973111727164330E-007, 7.4073602457304507E-004
 1.9973111727164331E-007, 7.4968458468109697E-004
 2.0973111727164332E-007, 7.5848451839696427E-004
 2.1973111727164333E-007, 7.6628333043613503E-004
 2.2973111727164334E-007, 7.7391509906717495E-004
 2.3973111727164333E-007, 7.8053964567442822E-004
 2.4973111727164334E-007, 7.8698059948241895E-004
 2.5973111727164335E-007, 7.9240996155081520E-004
 2.6973111727164336E-007, 7.9764108130565554E-004
 2.7973111727164337E-007, 8.0185800179797596E-004
 2.8973111727164338E-007, 8.0586395703195952E-004
 2.9973111727164339E-007, 8.0885489360305182E-004
 3.0973111727164340E-007, 8.1162408958914767E-004
 3.1973111727164341E-007, 8.1337925585625321E-004
 3.2973111727164342E-007, 8.1490386916660237E-004
 3.3973111727164343E-007, 8.1541726450155144E-004
 3.4973111727164344E-007, 8.1569326703763456E-004
 3.5973111727164345E-007, 8.1496269478968533E-004
 3.6973111727164346E-007, 8.1398986621081259E-004
 3.7973111727164347E-007, 8.1201694030450368E-004
 3.8973111727164348E-007, 8.0979886881649653E-004
 3.9973111727164349E-007, 8.0658900870433415E-004
 4.0973111727164350E-007, 8.0313308020615740E-004
 4.1973111727164351E-007, 7.9869549419147624E-004
 4.2973111727164352E-007, 7.9401286981293248E-004
 4.3973111727164353E-007, 7.8836052679397107E-004
 4.4973111727164354E-007, 7.8246610889311328E-004
 4.5973111727164355E-007, 7.7561569861460291E-004
 4.6973111727164356E-007, 7.6852808533886779E-004
 4.7973111727164352E-007, 7.6049996727257517E-004
 4.8973111727164353E-007, 7.5224139582259037E-004
 4.9973111727164354E-007, 7.4305953683300732E-004
 5.0973111727164355E-007, 7.3365581560234884E-004
 5.1973111727164356E-007, 7.2334771658820538E-004
 5.2973111727164357E-007, 7.1282814638663381E-004
 5.3973111727164358E-007, 7.0142475812222935E-004
 5.4973111727164359E-007, 6.8982204272323270E-004
 5.5973111727164360E-007, 6.7735767115684122E-004
 5.6973111727164361E-007, 6.6470781744282649E-004
 5.7973111727164362E-007, 6.5122001874174480E-004
 5.8973111727164363E-007, 6.3756222675208645E-004
 5.9973111727164364E-007, 6.2309169241488139E-004
 6.0973111727164365E-007, 6.0846823563308100E-004
 6.1973111727164366E-007, 5.9305866802028464E-004
 6.2973111727164367E-007, 5.7751476426583920E-004
 6.3973111727164368E-007, 5.6121274292959399E-004
 6.4973111727164369E-007, 5.4479641624955366E-004
 6.5973111727164370E-007, 5.2765125547040803E-004
 6.6973111727164371E-007, 5.1041318945254462E-004
 6.7973111727164372E-007, 4.9247678741930884E-004
 6.8973111727164373E-007, 4.7447017037520911E-004
 6.9973111727164374E-007, 4.5579685046835184E-004
 7.0973111727164375E-007, 4.3707721295982552E-004
 7.1973111727164376E-007, 4.1772355762380087E-004
 7.2973111727164377E-007, 3.9834860282911435E-004
 7.3973111727164378E-007, 3.7837328054124653E-004
 7.4973111727164379E-007, 3.5840270797960567E-004
 7.5973111727164380E-007, 3.3786629384432093E-004
 7.6973111727164381E-007, 3.1736161699751607E-004
 7.7973111727164382E-007, 2.9632640751446219E-004
 7.8973111727164383E-007, 2.7535076590305343E-004
 7.9973111727164384E-007, 2.5388058847490694E-004
 8.0973111727164385E-007, 2.3249855476326179E-004
 8.1973111727164386E-007, 2.1065857252578689E-004
 8.2973111727164387E-007, 1.8893595524579866E-004
 8.3973111727164388E-007, 1.6679246781640475E-004
 8.4973111727164389E-007, 1.4479611031258308E-004
 8.5973111727164390E-007, 1.2241635106637085E-004
 8.6973111727164391E-007, 1.0021392727709247E-004
 8.7973111727164392E-007, 7.7665857770262841E-005
 8.8973111727164393E-007, 5.5325665469019309E-005
 8.9973111727164394E-007, 3.2677767637665604E-005
 9.0973111727164395E-007, 1.0268519766784814E-005
 9.1973111727164396E-007,-1.2410413463879445E-005
 9.2973111727164397E-007,-3.4819798729679239E-005
 9.3973111727164398E-007,-5.7460873785224347E-005
 9.4973111727164399E-007,-7.9801483603784653E-005
 9.5973111727164390E-007,-1.0233591690714209E-004
 9.6973111727164380E-007,-1.2453905431833535E-004
 9.7973111727164371E-007,-1.4689838259931932E-004
 9.8973111727164361E-007,-1.6889577641574741E-004
 9.9973111727164351E-007,-1.9101206604027387E-004
 1.0097311172716434E-006,-2.1273607943791812E-004
 1.0197311172716433E-006,-2.3454213411742056E-004
 1.0297311172716432E-006,-2.5592597128818942E-004
 1.0397311172716431E-006,-2.7735553753456944E-004
 1.0497311172716430E-006,-2.9833344776941678E-004
 1.0597311172716429E-006,-3.1932141746714366E-004
 1.0697311172716428E-006,-3.3982889604595876E-004
 1.0797311172716427E-006,-3.6031150552267140E-004
 1.0897311172716427E-006,-3.8028549079667821E-004
 1.0997311172716426E-006,-4.0020051578350859E-004
 1.1097311172716425E-006,-4.1957958184826960E-004
 1.1197311172716424E-006,-4.3886652773398037E-004
 1.1297311172716423E-006,-4.5759107210367414E-004
 1.1397311172716422E-006,-4.7619135890154791E-004
 1.1497311172716421E-006,-4.9420378461090448E-004
 1.1597311172716420E-006,-5.1206092607264939E-004
 1.1697311172716419E-006,-5.2930581765035117E-004
 1.1797311172716418E-006,-5.4636559397957423E-004
 1.1897311172716417E-006,-5.6278988675485537E-004
 1.1997311172716416E-006,-5.7900051039266138E-004
 1.2097311172716415E-006,-5.9455365261761582E-004
 1.2197311172716414E-006,-6.0986592659318891E-004
 1.2297311172716413E-006,-6.2450003388567362E-004
 1.2397311172716412E-006,-6.3886750224791144E-004
 1.2497311172716411E-006,-6.5253750388255874E-004
 1.2597311172716410E-006,-6.6591659375335769E-004
 1.2697311172716409E-006,-6.7858037035361401E-004
 1.2797311172716408E-006,-6.9093052516822420E-004
 1.2897311172716407E-006,-7.0254903737888277E-004
 1.2997311172716406E-006,-7.1383284090618612E-004
 1.3097311172716405E-006,-7.2437024865278153E-004
