
Label=v(2) vs T
LabelX=T
LabelY=v(2)
Data Point Count=10005
T,v(2)
 7.8600000000000061E-007, 4.9189619819503853E-004
 7.9600000000000062E-007, 4.7357194199279827E-004
 8.0600000000000063E-007, 4.5482864180761232E-004
 8.1600000000000064E-007, 4.3578171851753366E-004
 8.2600000000000065E-007, 4.1634551001238241E-004
 8.3600000000000066E-007, 3.9663527763317274E-004
 8.4600000000000067E-007, 3.7656657180508359E-004
 8.5600000000000068E-007, 3.5625445216186564E-004
 8.6600000000000069E-007, 3.3561562903934518E-004
 8.7600000000000070E-007, 3.1476491662800379E-004
 8.8600000000000071E-007, 2.9362013112572462E-004
 8.9600000000000072E-007, 2.7229579612906462E-004
 9.0600000000000073E-007, 2.5071077837859554E-004
 9.1600000000000074E-007, 2.2897926446733993E-004
 9.2600000000000075E-007, 2.0702111524550332E-004
 9.3600000000000076E-007, 1.8495013279343155E-004
 9.4600000000000077E-007, 1.6268711468487608E-004
 9.5600000000000067E-007, 1.4034543004166693E-004
 9.6600000000000058E-007, 1.1784675498566593E-004
 9.7600000000000048E-007, 9.5303976463159251E-005
 9.8600000000000039E-007, 7.2639590345850391E-005
 9.9600000000000029E-007, 4.9965951584042412E-005
 1.0060000000000002E-006, 2.7206316546393230E-005
 1.0160000000000001E-006, 4.4724579331318768E-006
 1.0260000000000000E-006,-1.8311666927696860E-005
 1.0359999999999999E-006,-4.1034918102909473E-005
 1.0459999999999998E-006,-6.3772696956426232E-005
 1.0559999999999997E-006,-8.6414546930322364E-005
 1.0659999999999996E-006,-1.0903528767434064E-004
 1.0759999999999995E-006,-1.3152519653347465E-004
 1.0859999999999994E-006,-1.5395857080840176E-004
 1.0959999999999993E-006,-1.7622647202271351E-004
 1.1059999999999992E-006,-1.9840273409376896E-004
 1.1159999999999991E-006,-2.2037925257689620E-004
 1.1259999999999990E-006,-2.4222945640303082E-004
 1.1359999999999989E-006,-2.6384612442070348E-004
 1.1459999999999989E-006,-2.8530233823465185E-004
 1.1559999999999988E-006,-3.0649180848922922E-004
 1.1659999999999987E-006,-3.2748732622089795E-004
 1.1759999999999986E-006,-3.4818358144880339E-004
 1.1859999999999985E-006,-3.6865313033395536E-004
 1.1959999999999984E-006,-3.8879168876383930E-004
 1.2059999999999983E-006,-4.0867163249195003E-004
 1.2159999999999982E-006,-4.2818974852399690E-004
 1.2259999999999981E-006,-4.4741828529307258E-004
 1.2359999999999980E-006,-4.6625514477496719E-004
 1.2459999999999979E-006,-4.8477249963690494E-004
 1.2559999999999978E-006,-5.0286940912869617E-004
 1.2659999999999977E-006,-5.2061802002655478E-004
 1.2759999999999976E-006,-5.3791858946537394E-004
 1.2859999999999975E-006,-5.5484328638360104E-004
 1.2959999999999974E-006,-5.7129360457973616E-004
 1.3059999999999973E-006,-5.8734178124973408E-004
 1.3159999999999972E-006,-6.0289058366789637E-004
 1.3259999999999971E-006,-6.1801236129458944E-004
 1.3359999999999970E-006,-6.3261118959818388E-004
 1.3459999999999969E-006,-6.4675957209802055E-004
 1.3559999999999968E-006,-6.6036292495981550E-004
 1.3659999999999967E-006,-6.7349394522704989E-004
 1.3759999999999967E-006,-6.8605941993704080E-004
 1.3859999999999966E-006,-6.9813227668307951E-004
 1.3959999999999965E-006,-7.0962070111268147E-004
 1.4059999999999964E-006,-7.2059788585262608E-004
 1.4159999999999963E-006,-7.3097344036456284E-004
 1.4259999999999962E-006,-7.4082085415574928E-004
 1.4359999999999961E-006,-7.5005118308018323E-004
 1.4459999999999960E-006,-7.5873824264940156E-004
 1.4559999999999959E-006,-7.6679455497943383E-004
 1.4659999999999958E-006,-7.7429428790846001E-004
 1.4759999999999957E-006,-7.8115144690152046E-004
 1.4859999999999956E-006,-7.8744057557488271E-004
 1.4959999999999955E-006,-7.9307717698123121E-004
 1.5059999999999954E-006,-7.9813619103473086E-004
 1.5159999999999953E-006,-8.0253462970954399E-004
 1.5259999999999952E-006,-8.0634784675426209E-004
 1.5359999999999951E-006,-8.0949437144602965E-004
 1.5459999999999950E-006,-8.1204998587867461E-004
 1.5559999999999949E-006,-8.1393474202339064E-004
 1.5659999999999948E-006,-8.1522486177118168E-004
 1.5759999999999947E-006,-8.1584192215906849E-004
 1.5859999999999946E-006,-8.1586259324474498E-004
 1.5959999999999945E-006,-8.1520997646421993E-004
 1.6059999999999944E-006,-8.1396119531469148E-004
 1.6159999999999944E-006,-8.1204087191605312E-004
 1.6259999999999943E-006,-8.0952658537646494E-004
 1.6359999999999942E-006,-8.0634447173613395E-004
 1.6459999999999941E-006,-8.0257256478924986E-004
 1.6559999999999940E-006,-7.9813850469368235E-004
 1.6659999999999939E-006,-7.9312077592285366E-004
