
Label=v(1) vs T
LabelX=T
LabelY=v(1)
Data Point Count=10006
T,v(1)
 0.0000000000000000E+000, 0.0000000000000000E+000
 1.0000000000000001E-009, 2.7897306578167559E-002
 2.0000000000000001E-009, 5.5794396042414200E-002
 4.0000000000000002E-009, 1.1158705518359943E-001
 6.4711082348336628E-009, 1.8051691906977863E-001
 1.1413324704500988E-008, 3.1834763513582753E-001
 1.9686212745117860E-008, 5.4891699339732591E-001
 2.9686212745117860E-008, 8.2722010028266557E-001
 3.9686212745117861E-008, 1.1048794551712042E+000
 4.9686212745117864E-008, 1.3816789804264353E+000
 5.9686212745117861E-008, 1.6574032675409545E+000
 6.9686212745117858E-008, 1.9318377447697861E+000
 7.9686212745117855E-008, 2.2047688441125315E+000
 8.9686212745117852E-008, 2.4759841675143908E+000
 9.9686212745117849E-008, 2.7452726521567228E+000
 1.0968621274511785E-007, 3.0124247347085049E+000
 1.1968621274511784E-007, 3.2772325144108780E+000
 1.2968621274511785E-007, 3.5394899148678576E+000
 1.3968621274511786E-007, 3.7989928444173069E+000
 1.4968621274511787E-007, 4.0555393549573653E+000
 1.5968621274511788E-007, 4.3089297991047353E+000
 1.6968621274511789E-007, 4.5589669855625230E+000
 1.7968621274511790E-007, 4.8054563325767310E+000
 1.8968621274511791E-007, 5.0482060193619640E+000
 1.9968621274511792E-007, 5.2870271353785263E+000
 2.0968621274511793E-007, 5.5217338273447325E+000
 2.1968621274511794E-007, 5.7521434438700227E+000
 2.2968621274511795E-007, 5.9780766775963325E+000
 2.3968621274511796E-007, 6.1993577047370945E+000
 2.4968621274511797E-007, 6.4158143219052928E+000
 2.5968621274511798E-007, 6.6272780801240794E+000
 2.6968621274511799E-007, 6.8335844159156576E+000
 2.7968621274511800E-007, 7.0345727793664405E+000
 2.8968621274511801E-007, 7.2300867590687972E+000
 2.9968621274511802E-007, 7.4199742038421732E+000
 3.0968621274511803E-007, 7.6040873411388530E+000
 3.1968621274511805E-007, 7.7822828920422227E+000
 3.2968621274511806E-007, 7.9544221827680275E+000
 3.3968621274511807E-007, 8.1203712525818812E+000
 3.4968621274511808E-007, 8.2800009580490190E+000
 3.5968621274511809E-007, 8.4331870735351639E+000
 3.6968621274511810E-007, 8.5798103878803182E+000
 3.7968621274511811E-007, 8.7197567971702341E+000
 3.8968621274511812E-007, 8.8529173935333620E+000
 3.9968621274511813E-007, 8.9791885498941824E+000
 4.0968621274511814E-007, 9.0984720006169599E+000
 4.1968621274511815E-007, 9.2106749179771761E+000
 4.2968621274511816E-007, 9.3157099844010958E+000
 4.3968621274511817E-007, 9.4134954604173018E+000
 4.4968621274511818E-007, 9.5039552482672640E+000
 4.5968621274511819E-007, 9.5870189511254704E+000
 4.6968621274511820E-007, 9.6626219278830341E+000
 4.7968621274511815E-007, 9.7307053434521276E+000
 4.8968621274511816E-007, 9.7912162145521151E+000
 4.9968621274511817E-007, 9.8441074509417348E+000
 5.0968621274511818E-007, 9.8893378920652548E+000
 5.1968621274511819E-007, 9.9268723390840865E+000
 5.2968621274511820E-007, 9.9566815822689083E+000
 5.3968621274511822E-007, 9.9787424237310098E+000
 5.4968621274511823E-007, 9.9930376954751594E+000
 5.5968621274511824E-007, 9.9995562727599090E+000
 5.6968621274511825E-007, 9.9982930827550209E+000
 5.7968621274511826E-007, 9.9892491084891759E+000
 5.8968621274511827E-007, 9.9724313880849902E+000
 5.9968621274511828E-007, 9.9478530092818520E+000
 6.0968621274511829E-007, 9.9155330992509061E+000
 6.1968621274511830E-007, 9.8754968097100733E+000
 6.2968621274511831E-007, 9.8277752973506924E+000
 6.3968621274511832E-007, 9.7724056995910438E+000
 6.4968621274511833E-007, 9.7094311056755842E+000
 6.5968621274511834E-007, 9.6389005231424090E+000
 6.6968621274511835E-007, 9.5608688396850425E+000
 6.7968621274511836E-007, 9.4753967804382153E+000
 6.8968621274511837E-007, 9.3825508607208761E+000
 6.9968621274511838E-007, 9.2824033342732193E+000
 7.0968621274511839E-007, 9.1750321370280226E+000
 7.1968621274511840E-007, 9.0605208264600172E+000
 7.2968621274511841E-007, 8.9389585165605183E+000
 7.3968621274511842E-007, 8.8104398084879207E+000
 7.4968621274511843E-007, 8.6750647169480093E+000
 7.5968621274511844E-007, 8.5329385923613827E+000
 7.6968621274511845E-007, 8.3841720388785870E+000
 7.7968621274511846E-007, 8.2288808283066910E+000
 7.8968621274511847E-007, 8.0671858100143989E+000
 7.9968621274511848E-007, 7.8992128168856812E+000
 8.0968621274511849E-007, 7.7250925673952153E+000
 8.1968621274511850E-007, 7.5449605638818102E+000
 8.2968621274511851E-007, 7.3589569870989386E+000
 8.3968621274511852E-007, 7.1672265871245147E+000
 8.4968621274511853E-007, 6.9699185707147446E+000
 8.5968621274511854E-007, 6.7671864851897459E+000
 8.6968621274511855E-007, 6.5591880989413038E+000
 8.7968621274511856E-007, 6.3460852786557282E+000
 8.8968621274511857E-007, 6.1280438633473642E+000
 8.9968621274511858E-007, 5.9052335353008267E+000
 9.0968621274511859E-007, 5.6778276880223100E+000
 9.1968621274511860E-007, 5.4460032913028318E+000
 9.2968621274511861E-007, 5.2099407534983389E+000
 9.3968621274511862E-007, 4.9698237811338828E+000
 9.4968621274511863E-007, 4.7258392359411587E+000
 9.5968621274511864E-007, 4.4781769894405707E+000
 9.6968621274511855E-007, 4.2270297751811094E+000
 9.7968621274511845E-007, 3.9725930387529038E+000
 9.8968621274511835E-007, 3.7150647856892824E+000
 9.9968621274511826E-007, 3.4546454273766294E+000
 1.0096862127451182E-006, 3.1915376250919865E+000
 1.0196862127451181E-006, 2.9259461322897700E+000
 1.0296862127451180E-006, 2.6580776352603230E+000
 1.0396862127451179E-006, 2.3881405922843189E+000
 1.0496862127451178E-006, 2.1163450714081771E+000
 1.0596862127451177E-006, 1.8429025869667528E+000
 1.0696862127451176E-006, 1.5680259349804784E+000
 1.0796862127451175E-006, 1.2919290275551321E+000
 1.0896862127451174E-006, 1.0148267264130115E+000
 1.0996862127451173E-006, 7.3693467568512516E-001
 1.1096862127451172E-006, 4.5846913409450207E-001
 1.1196862127451171E-006, 1.7964680666121866E-001
 1.1296862127451170E-006,-9.9315323939888567E-002
 1.1396862127451169E-006,-3.7820016623758368E-001
 1.1496862127451168E-006,-6.5679068890725878E-001
 1.1596862127451167E-006,-9.3487008966715457E-001
 1.1696862127451166E-006,-1.2122219639963374E+000
 1.1796862127451165E-006,-1.4886304735431337E+000
 1.1896862127451164E-006,-1.7638805140929672E+000
 1.1996862127451163E-006,-2.0377578829648790E+000
 1.2096862127451162E-006,-2.3100494457064666E+000
 1.2196862127451162E-006,-2.5805433019575159E+000
 1.2296862127451161E-006,-2.8490289503532438E+000
 1.2396862127451160E-006,-3.1152974523388326E+000
 1.2496862127451159E-006,-3.3791415947677770E+000
 1.2596862127451158E-006,-3.6403560511574664E+000
 1.2696862127451157E-006,-3.8987375414765788E+000
 1.2796862127451156E-006,-4.1540849903398929E+000
 1.2896862127451155E-006,-4.4061996834874080E+000
 1.2996862127451154E-006,-4.6548854224260259E+000
 1.3096862127451153E-006,-4.8999486771134233E+000
 1.3196862127451152E-006,-5.1411987365653129E+000
 1.3296862127451151E-006,-5.3784478572688785E+000
 1.3396862127451150E-006,-5.6115114092868872E+000
 1.3496862127451149E-006,-5.8402080199387871E+000
 1.3596862127451148E-006,-6.0643597149469750E+000
 1.3696862127451147E-006,-6.2837920569383758E+000
 1.3796862127451146E-006,-6.4983342811935714E+000
 1.3896862127451145E-006,-6.7078194285378370E+000
 1.3996862127451144E-006,-6.9120844752706372E+000
 1.4096862127451143E-006,-7.1109704600325117E+000
 1.4196862127451142E-006,-7.3043226075106080E+000
 1.4296862127451141E-006,-7.4919904488865470E+000
 1.4396862127451140E-006,-7.6738279389329724E+000
 1.4496862127451139E-006,-7.8496935696675809E+000
 1.4596862127451139E-006,-8.0194504804762303E+000
 1.4696862127451138E-006,-8.1829665646194165E+000
 1.4796862127451137E-006,-8.3401145720392140E+000
 1.4896862127451136E-006,-8.4907722083867103E+000
 1.4996862127451135E-006,-8.6348222301928512E+000
