
Label=v(2) vs T
LabelX=T
LabelY=v(2)
Data Point Count=10005
T,v(2)
 0.0000000000000000E+000, 0.0000000000000000E+000
 1.0000000000000001E-009, 2.4447318191431453E-005
 2.0000000000000001E-009, 2.4685524509670209E-005
 4.0000000000000002E-009, 2.5118928893991845E-005
 8.0000000000000005E-009, 2.5984210420908935E-005
 1.6000000000000001E-008, 2.7704882306964876E-005
 2.6000000000000001E-008, 2.9835141898705180E-005
 3.6000000000000005E-008, 3.1941882002368722E-005
 4.6000000000000002E-008, 3.4024065913679637E-005
 5.5999999999999999E-008, 3.6079470678641629E-005
 6.5999999999999995E-008, 3.8107099123660607E-005
 7.5999999999999992E-008, 4.0104771169329431E-005
 8.5999999999999989E-008, 4.2071534151540976E-005
 9.5999999999999986E-008, 4.4005255775696260E-005
 1.0599999999999998E-007, 4.5905032726152431E-005
 1.1599999999999998E-007, 4.7768785255922753E-005
 1.2599999999999999E-007, 4.9595664081919258E-005
 1.3600000000000000E-007, 5.1383646605333227E-005
 1.4600000000000001E-007, 5.3131942090256850E-005
 1.5600000000000002E-007, 5.4838589510069841E-005
 1.6600000000000003E-007, 5.6502861007155461E-005
 1.7600000000000004E-007, 5.8122861360763325E-005
 1.8600000000000005E-007, 5.9697929725689226E-005
 1.9600000000000006E-007, 6.1226240717229298E-005
 2.0600000000000007E-007, 6.2707204426852448E-005
 2.1600000000000008E-007, 6.4139069120034759E-005
 2.2600000000000009E-007, 6.5521319527107069E-005
 2.3600000000000010E-007, 6.6852281149938850E-005
 2.4600000000000011E-007, 6.8131516826319970E-005
 2.5600000000000012E-007, 6.9357432641644983E-005
 2.6600000000000013E-007, 7.0529672765378294E-005
 2.7600000000000014E-007, 7.1646726964068259E-005
 2.8600000000000015E-007, 7.2708323708651433E-005
 2.9600000000000016E-007, 7.3713039285317773E-005
 3.0600000000000017E-007, 7.4660689172610466E-005
 3.1600000000000018E-007, 7.5549938746876502E-005
 3.2600000000000019E-007, 7.6380692928317871E-005
 3.3600000000000020E-007, 7.7151708477976867E-005
 3.4600000000000021E-007, 7.7862981912107132E-005
 3.5600000000000022E-007, 7.8513363387865397E-005
 3.6600000000000023E-007, 7.9102942885596575E-005
 3.7600000000000024E-007, 7.9630665680607311E-005
 3.8600000000000025E-007, 8.0096716793193187E-005
 3.9600000000000026E-007, 8.0500138044114258E-005
 4.0600000000000027E-007, 8.0841210772396668E-005
 4.1600000000000028E-007, 8.1119074472375458E-005
 4.2600000000000029E-007, 8.1334107779531587E-005
 4.3600000000000030E-007, 8.1485548687195379E-005
 4.4600000000000031E-007, 8.1573873800936121E-005
 4.5600000000000032E-007, 8.1598420133235737E-005
 4.6600000000000033E-007, 8.1559762627183554E-005
 4.7600000000000034E-007, 8.1457337527691265E-005
 4.8600000000000030E-007, 8.1291818175465263E-005
 4.9600000000000031E-007, 8.1062739953570629E-005
 5.0600000000000032E-007, 8.0770874352907744E-005
 5.1600000000000033E-007, 8.0415855493163270E-005
 5.2600000000000034E-007, 7.9998552461254507E-005
 5.3600000000000035E-007, 7.9518697405952981E-005
 5.4600000000000036E-007, 7.8977256150988603E-005
 5.5600000000000037E-007, 7.8374057862871957E-005
 5.6600000000000038E-007, 7.7710163940593861E-005
 5.7600000000000039E-007, 7.6985499256399334E-005
 5.8600000000000040E-007, 7.6201219324247495E-005
 5.9600000000000041E-007, 7.5357343113537803E-005
 6.0600000000000042E-007, 7.4455118498720294E-005
 6.1600000000000043E-007, 7.3494656646191209E-005
 6.2600000000000044E-007, 7.2477295747686463E-005
 6.3600000000000045E-007, 7.1403236980786225E-005
 6.4600000000000046E-007, 7.0273906528934462E-005
 6.5600000000000047E-007, 6.9089593116227778E-005
 6.6600000000000048E-007, 6.7851808317108693E-005
 6.7600000000000049E-007, 6.6560925666333596E-005
 6.8600000000000050E-007, 6.5218539261603103E-005
 6.9600000000000051E-007, 6.3825104449802018E-005
 7.0600000000000052E-007, 6.2382294726038822E-005
 7.1600000000000054E-007, 6.0890643997451599E-005
 7.2600000000000055E-007, 5.9351901782329679E-005
 7.3600000000000056E-007, 5.7766677052963175E-005
 7.4600000000000057E-007, 5.6136791738719439E-005
 7.5600000000000058E-007, 5.4462926149595018E-005
 7.6600000000000059E-007, 5.2746970787292045E-005
 7.7600000000000060E-007, 5.0989673351329287E-005
 7.8600000000000061E-007, 4.9192988862310327E-005
 7.9600000000000062E-007, 4.7357728252628321E-005
 8.0600000000000063E-007, 4.5485906806289999E-005
 8.1600000000000064E-007, 4.3578394336389526E-005
 8.2600000000000065E-007, 4.1637261946013154E-005
 8.3600000000000066E-007, 3.9663433794797978E-005
 8.4600000000000067E-007, 3.7659032185600410E-005
 8.5600000000000068E-007, 3.5625030922574070E-005
 8.6600000000000069E-007, 3.3563598728408083E-005
 8.7600000000000070E-007, 3.1475754196521512E-005
 8.8600000000000071E-007, 2.9363707543761129E-005
 8.9600000000000072E-007, 2.7228517159424870E-005
 9.0600000000000073E-007, 2.5072429698442555E-005
 9.1600000000000074E-007, 2.2896538230011879E-005
 9.2600000000000075E-007, 2.0703120676401351E-005
 9.3600000000000076E-007, 1.8493299564068684E-005
 9.4600000000000077E-007, 1.6269378813292620E-005
 9.5600000000000067E-007, 1.4032505094744340E-005
 9.6600000000000058E-007, 1.1785002975201484E-005
 9.7600000000000048E-007, 9.5280378826243489E-006
 9.8600000000000039E-007, 7.2639496132642289E-006
 9.9600000000000029E-007, 4.9939169083302654E-006
 1.0060000000000002E-006, 2.7202893278552716E-006
 1.0160000000000001E-006, 4.4425344208871883E-007
 1.0260000000000000E-006,-1.8318369224930150E-006
 1.0359999999999999E-006,-4.1067928739161196E-006
 1.0459999999999998E-006,-6.3782618311386116E-006
 1.0559999999999997E-006,-8.6450580937414240E-006
 1.0659999999999996E-006,-1.0904835835379604E-005
 1.0759999999999995E-006,-1.3156418049275346E-005
 1.0859999999999994E-006,-1.5397471153281319E-005
 1.0959999999999993E-006,-1.7626832308030737E-005
 1.1059999999999992E-006,-1.9842185628226926E-005
 1.1159999999999991E-006,-2.2042387870332454E-005
 1.1259999999999990E-006,-2.4225146244736213E-005
 1.1359999999999989E-006,-2.6389342469903572E-005
 1.1459999999999989E-006,-2.8532712180121253E-005
 1.1559999999999988E-006,-3.0654167343089122E-005
 1.1659999999999987E-006,-3.2751477257995573E-005
 1.1759999999999986E-006,-3.4823589333604698E-005
 1.1859999999999985E-006,-3.6868311671500355E-005
 1.1959999999999984E-006,-3.8884632201781284E-005
 1.2059999999999983E-006,-4.0870402846409991E-005
 1.2159999999999982E-006,-4.2824657009726953E-005
 1.2259999999999981E-006,-4.4745295316930245E-005
 1.2359999999999980E-006,-4.6631401456728159E-005
 1.2459999999999979E-006,-4.8480929490089609E-005
 1.2559999999999978E-006,-5.0293018042466997E-005
 1.2659999999999977E-006,-5.2065679178080201E-005
 1.2759999999999976E-006,-5.3798110939276417E-005
 1.2859999999999975E-006,-5.5488387781738057E-005
 1.2959999999999974E-006,-5.7135771458685786E-005
 1.3059999999999973E-006,-5.8738403012551668E-005
 1.3159999999999972E-006,-6.0295612001872043E-005
 1.3259999999999971E-006,-6.1805610045130346E-005
 1.3359999999999970E-006,-6.3267798388353519E-005
 1.3459999999999969E-006,-6.4680462996970553E-005
 1.3559999999999968E-006,-6.6043080462311840E-005
 1.3659999999999967E-006,-6.7354014637518878E-005
 1.3759999999999967E-006,-6.8612820881295988E-005
 1.3859999999999966E-006,-6.9817944234101836E-005
 1.3959999999999965E-006,-7.0969021997697180E-005
 1.4059999999999964E-006,-7.2064583448035334E-005
 1.4159999999999963E-006,-7.3104350749343629E-005
 1.4259999999999962E-006,-7.4086940200331755E-005
 1.4359999999999961E-006,-7.5012161481745787E-005
 1.4459999999999960E-006,-7.5878720432724430E-005
 1.4559999999999959E-006,-7.6686516630966269E-005
 1.4659999999999958E-006,-7.7434347696279921E-005
 1.4759999999999957E-006,-7.8122205202736159E-005
