
Label=v(2) vs T
LabelX=T
LabelY=v(2)
Data Point Count=10005
T,v(2)
 4.3600000000000030E-007, 8.1486110106913823E-006
 4.4600000000000031E-007, 8.1574469585582416E-006
 4.5600000000000032E-007, 8.1598972365942691E-006
 4.6600000000000033E-007, 8.1560348421677535E-006
 4.7600000000000034E-007, 8.1457878794398013E-006
 4.8600000000000030E-007, 8.1292392217053073E-006
 4.9600000000000031E-007, 8.1063268509274608E-006
 5.0600000000000032E-007, 8.0771434915556032E-006
 5.1600000000000033E-007, 8.0416369632281286E-006
 5.2600000000000034E-007, 7.9999097861019158E-006
 5.3600000000000035E-007, 7.9519195467630263E-006
 5.4600000000000036E-007, 7.8977784751254582E-006
 5.5600000000000037E-007, 7.8374538236151719E-006
 5.6600000000000038E-007, 7.7710674157172201E-006
 5.7600000000000039E-007, 7.6985960385233957E-006
 5.8600000000000040E-007, 7.6201709630301714E-006
 5.9600000000000041E-007, 7.5357783501633422E-006
 6.0600000000000042E-007, 7.4455587429520718E-006
 6.1600000000000043E-007, 7.3495074861664775E-006
 6.2600000000000044E-007, 7.2477741905168816E-006
 6.3600000000000045E-007, 7.1403631660619917E-006
 6.4600000000000046E-007, 7.0274328586051434E-006
 6.5600000000000047E-007, 6.9089962970513156E-006
 6.6600000000000048E-007, 6.7852205021955358E-006
 6.7600000000000049E-007, 6.6561269482287417E-006
 6.8600000000000050E-007, 6.5218909441317521E-006
 6.9600000000000051E-007, 6.3825421095537762E-006
 7.0600000000000052E-007, 6.2382637290452198E-006
 7.1600000000000054E-007, 6.0890932425506194E-006
 7.2600000000000055E-007, 5.9352215727355069E-006
 7.3600000000000056E-007, 5.7766936303551491E-006
 7.4600000000000057E-007, 5.6137076149481992E-006
 7.5600000000000058E-007, 5.4463155353600864E-006
 7.6600000000000059E-007, 5.2747224840972812E-006
 7.7600000000000060E-007, 5.0989871733011106E-006
 7.8600000000000061E-007, 4.9193211830706992E-006
 7.9600000000000062E-007, 4.7357895132031482E-006
 8.0600000000000063E-007, 4.5486098058084030E-006
 8.1600000000000064E-007, 4.3578529131463283E-006
 8.2600000000000065E-007, 4.1637420948734139E-006
 8.3600000000000066E-007, 3.9663536023208051E-006
 8.4600000000000067E-007, 3.7659158507283356E-006
 8.5600000000000068E-007, 3.5625100203201930E-006
 8.6600000000000069E-007, 3.3563692038938048E-006
 8.7600000000000070E-007, 3.1475790250651434E-006
 8.8600000000000071E-007, 2.9363767615899786E-006
 8.9600000000000072E-007, 2.7228519811612458E-006
 9.0600000000000073E-007, 2.5072456408536291E-006
