
Label=v(1) vs T
LabelX=T
LabelY=v(1)
Data Point Count=3006
T,v(1)
 1.5280487399350351E-006,-8.8329902736358505E+000
 1.5380487399350350E-006,-8.9592057307610933E+000
 1.5480487399350349E-006,-9.0785740836726205E+000
 1.5580487399350348E-006,-9.1910041046905846E+000
 1.5680487399350347E-006,-9.2964098687794543E+000
 1.5780487399350346E-006,-9.3947108192165558E+000
 1.5880487399350345E-006,-9.4858318291578190E+000
 1.5980487399350345E-006,-9.5697032590537248E+000
 1.6080487399350344E-006,-9.6462610098715746E+000
 1.6180487399350343E-006,-9.7154465720834153E+000
 1.6280487399350342E-006,-9.7772070703821239E+000
 1.6380487399350341E-006,-9.8314953040915647E+000
 1.6480487399350340E-006,-9.8782697832398618E+000
 1.6580487399350339E-006,-9.9174947602682586E+000
 1.6680487399350338E-006,-9.9491402573513152E+000
 1.6780487399350337E-006,-9.9731820893075618E+000
 1.6880487399350336E-006,-9.9896018820831092E+000
 1.6980487399350335E-006,-9.9983870867940858E+000
 1.7080487399350334E-006,-9.9995309893171616E+000
 1.7180487399350333E-006,-9.9930327154208509E+000
 1.7280487399350332E-006,-9.9788972314336295E+000
 1.7380487399350331E-006,-9.9571353404484135E+000
 1.7480487399350330E-006,-9.9277636740662558E+000
 1.7580487399350329E-006,-9.8908046796855906E+000
 1.7680487399350328E-006,-9.8462866033467140E+000
 1.7780487399350327E-006,-9.7942434681446748E+000
 1.7880487399350326E-006,-9.7347150482269864E+000
 1.7980487399350325E-006,-9.6677468383960967E+000
 1.8080487399350324E-006,-9.5933900193398394E+000
 1.8180487399350323E-006,-9.5117014185164024E+000
 1.8280487399350323E-006,-9.4227434667237535E+000
 1.8380487399350322E-006,-9.3265841503866795E+000
 1.8480487399350321E-006,-9.2232969595979242E+000
 1.8580487399350320E-006,-9.1129608319531368E+000
 1.8680487399350319E-006,-8.9956600922225203E+000
 1.8780487399350318E-006,-8.8714843879053582E+000
 1.8880487399350317E-006,-8.7405286207165815E+000
 1.8980487399350316E-006,-8.6028928740578063E+000
 1.9080487399350317E-006,-8.4586823365282484E+000
 1.9180487399350316E-006,-8.3080072215339698E+000
 1.9280487399350315E-006,-8.1509826830568937E+000
 1.9380487399350314E-006,-7.9877287276479780E+000
 1.9480487399350313E-006,-7.8183701227117863E+000
 1.9580487399350312E-006,-7.6430363011525717E+000
 1.9680487399350311E-006,-7.4618612624547076E+000
 1.9780487399350310E-006,-7.2749834702731428E+000
 1.9880487399350309E-006,-7.0825457466120554E+000
 1.9980487399350308E-006,-6.8846951626726369E+000
 2.0080487399350307E-006,-6.6815829264534194E+000
 2.0180487399350306E-006,-6.4733642671890390E+000
 2.0280487399350305E-006,-6.2601983167157247E+000
 2.0380487399350305E-006,-6.0422479878542834E+000
 2.0480487399350304E-006,-5.8196798499033733E+000
 2.0580487399350303E-006,-5.5926640013383500E+000
 2.0680487399350302E-006,-5.3613739398129141E+000
 2.0780487399350301E-006,-5.1259864295629267E+000
 2.0880487399350300E-006,-4.8866813663136979E+000
 2.0980487399350299E-006,-4.6436416397941009E+000
 2.1080487399350298E-006,-4.3970529939624239E+000
 2.1180487399350297E-006,-4.1471038850509121E+000
 2.1280487399350296E-006,-3.8939853375374338E+000
 2.1380487399350295E-006,-3.6378907981543684E+000
 2.1480487399350294E-006,-3.3790159880462305E+000
 2.1580487399350293E-006,-3.1175587531891540E+000
 2.1680487399350292E-006,-2.8537189131863827E+000
 2.1780487399350291E-006,-2.5876981085554478E+000
 2.1880487399350290E-006,-2.3196996466237034E+000
 2.1980487399350289E-006,-2.0499283461499962E+000
 2.2080487399350288E-006,-1.7785903807911849E+000
 2.2180487399350287E-006,-1.5058931215332541E+000
 2.2280487399350286E-006,-1.2320449782072809E+000
 2.2380487399350285E-006,-9.5725524021150321E-001
 2.2480487399350284E-006,-6.8173391656116866E-001
 2.2580487399350283E-006,-4.0569157538841161E-001
 2.2680487399350283E-006,-1.2933918301483294E-001
 2.2780487399350282E-006, 1.4711205728028162E-001
 2.2880487399350281E-006, 4.2345086667275122E-001
 2.2980487399350280E-006, 6.9946605226411318E-001
 2.3080487399350279E-006, 9.7494666848652289E-001
 2.3180487399350278E-006, 1.2496821783186398E+000
 2.3280487399350277E-006, 1.5234626141892713E+000
 2.3380487399350276E-006, 1.7960787384458547E+000
 2.3480487399350275E-006, 2.0673222032650127E+000
 2.3580487399350274E-006, 2.3369857098831357E+000
 2.3680487399350273E-006, 2.6048631670251781E+000
 2.3780487399350272E-006, 2.8707498484106333E+000
 2.3880487399350271E-006, 3.1344425492162982E+000
 2.3980487399350270E-006, 3.3957397413763006E+000
 2.4080487399350269E-006, 3.6544417276005801E+000
 2.4180487399350268E-006, 3.9103507939942657E+000
 2.4280487399350267E-006, 4.1632713611612040E+000
